frame,state,boot_x,boot_y,cart_x,target,direction,loop_ms
658,AIM,1032,382,1014,,0,2.7
659,AIM,1032,382,1014,,0,2.5
660,AIM,1032,382,1014,,0,2.1
661,AIM,1032,382,1014,,0,2.3
662,AIM,1032,382,1014,,0,2.2
663,AIM,1032,382,1014,,0,2.8
664,AIM,1032,382,1014,,0,2.7
665,AIM,1032,382,1014,,0,4.4
666,AIM,1032,382,1014,,0,3.2
667,AIM,1032,382,1014,,0,3.3
668,AIM,1032,382,1014,,0,2.9
669,AIM,1032,382,1014,,0,2.5
670,AIM,1032,382,1014,,0,2.1
671,AIM,1032,382,1014,,0,2.7
672,AIM,1032,382,1014,,0,2.3
673,AIM,1032,382,1014,,0,3.1
674,AIM,1032,382,1014,,0,3.4
675,AIM,1032,382,1014,,0,2.9
676,AIM,1032,382,1014,,0,2.3
677,AIM,1032,382,1014,,0,3.1
678,AIM,1032,382,1014,,0,2.6
679,AIM,1032,382,1014,,0,3.5
680,AIM,1032,382,1014,,0,2.3
681,AIM,1032,382,1014,,0,2.6
682,AIM,1032,382,1014,,0,2.1
683,AIM,1032,382,1014,,0,1.9
684,AIM,1032,382,1014,,0,3.0
685,AIM,1032,382,1014,,0,2.8
686,AIM,1032,382,1014,,0,2.2
687,AIM,1032,382,1014,,0,2.8
688,AIM,1032,382,1014,,0,2.2
689,AIM,1032,382,1014,,0,2.8
690,AIM,1032,382,1014,,0,2.6
691,AIM,1032,382,1014,,0,2.8
692,AIM,1032,382,1014,,0,3.1
693,AIM,1032,382,1014,,0,2.8
694,AIM,1032,382,1014,,0,2.6
695,AIM,1032,382,1014,,0,2.2
696,AIM,1032,382,1014,,0,2.2
697,AIM,1032,382,1014,,0,3.1
698,AIM,1032,382,1014,,0,2.3
699,AIM,1032,382,1014,,0,2.5
700,AIM,1032,382,1014,,0,2.5
701,AIM,1032,382,1014,,0,3.0
702,AIM,1032,382,1014,,0,2.5
703,AIM,1032,382,1014,,0,2.0
704,AIM,1032,382,1014,,0,3.2
705,AIM,1032,382,1014,,0,2.6
706,AIM,1032,382,1014,,0,2.5
707,AIM,1032,382,1014,,0,2.8
708,AIM,1032,382,1014,,0,2.0
709,AIM,1032,382,1014,,0,2.6
710,AIM,1032,382,1014,,0,2.0
711,AIM,1032,382,1014,,0,2.0
712,AIM,1032,382,1014,,0,2.2
713,AIM,1032,382,1014,,0,3.9
714,AIM,1032,382,1014,,0,4.0
715,AIM,1032,382,1014,,0,2.0
716,AIM,1032,382,1014,,0,3.2
717,AIM,1032,382,1014,,0,2.8
718,AIM,1032,382,1014,,0,2.1
719,AIM,1032,382,1014,,0,2.0
720,AIM,1032,382,1014,,0,3.1
721,AIM,1032,382,1014,,0,3.2
722,AIM,1032,382,1014,,0,3.1
723,AIM,1032,382,1014,,0,2.2
724,AIM,1032,382,1014,,0,3.2
725,AIM,1032,382,1014,,0,3.8
726,AIM,1032,382,1014,,0,2.0
727,AIM,1032,382,1014,,0,2.1
728,AIM,1032,382,1014,,0,2.6
729,AIM,1032,382,1014,,0,2.0
730,AIM,1032,382,1014,,0,2.3
731,AIM,1032,382,1014,,0,2.1
732,AIM,1032,382,1014,,0,3.6
733,AIM,1032,382,1014,,0,2.4
734,AIM,1032,382,1014,,0,2.4
735,AIM,1032,382,1014,,0,2.1
736,AIM,1032,382,1014,,0,2.8
737,AIM,1032,382,1014,,0,2.3
738,AIM,1032,382,1014,,0,2.3
739,AIM,1032,382,1014,,0,1.9
740,AIM,1032,382,1014,,0,3.3
741,AIM,1032,382,1014,,0,2.7
742,AIM,1032,382,1014,,0,2.8
743,AIM,1032,382,1014,,0,2.4
744,AIM,1032,382,1014,,0,3.6
745,AIM,1032,382,1014,,0,2.9
746,AIM,1032,382,1014,,0,3.5
747,AIM,1032,382,1014,,0,2.0
748,AIM,1032,382,1014,,0,3.8
749,AIM,1032,382,1014,,0,3.0
750,AIM,1032,382,1014,,0,2.9
751,AIM,1032,382,1014,,0,2.9
752,AIM,1032,382,1014,,0,3.0
753,AIM,1032,382,1014,,0,2.2
754,AIM,1032,382,1014,,0,2.1
755,AIM,1032,382,1014,,0,2.1
756,AIM,1032,382,1014,,0,3.9
757,AIM,1032,382,1014,,0,2.4
758,AIM,1032,382,1014,,0,2.2
759,AIM,1032,382,1014,,0,2.2
760,AIM,1032,382,1014,,0,2.6
761,AIM,1032,382,1014,,0,2.3
762,AIM,1032,382,1014,,0,2.0
763,AIM,1032,382,1014,,0,2.6
764,AIM,1032,382,1014,,0,3.5
765,AIM,1032,382,1014,,0,3.0
766,AIM,1032,382,1014,,0,4.6
767,AIM,1032,382,1014,,0,2.7
768,AIM,1032,382,1014,,0,3.1
769,AIM,1032,382,1014,,0,4.2
770,AIM,1032,382,1014,,0,3.7
771,AIM,1032,382,1014,,0,2.7
772,AIM,1032,382,1014,,0,2.9
773,AIM,1032,382,1014,,0,2.9
774,AIM,1032,382,1014,,0,3.8
775,AIM,1032,382,1014,,0,2.2
776,AIM,1032,382,1014,,0,6.2
777,AIM,1032,382,1014,,0,5.9
778,AIM,1032,382,1014,,0,6.8
779,AIM,1032,382,1014,,0,4.9
780,AIM,1032,382,1014,,0,3.7
781,AIM,1032,382,1014,,0,2.5
782,AIM,1032,382,1014,,0,3.7
783,AIM,1032,382,1014,,0,3.8
784,AIM,1032,382,1014,,0,3.8
785,AIM,1032,382,1014,,0,3.0
786,AIM,1032,382,1014,,0,3.6
787,AIM,1032,382,1014,,0,4.6
788,AIM,1032,382,1014,,0,3.3
789,AIM,1032,382,1014,,0,3.0
790,AIM,1032,382,1014,,0,3.3
791,AIM,1032,382,1014,,0,3.3
792,AIM,1032,382,1014,,0,3.6
793,AIM,1032,382,1014,,0,3.4
794,AIM,1032,382,1014,,0,5.9
795,AIM,1032,382,1014,,0,3.6
796,AIM,1032,382,1014,,0,2.2
797,AIM,1032,382,1014,,0,2.4
798,AIM,1032,382,1014,,0,3.3
799,AIM,1032,382,1014,,0,2.5
800,AIM,1032,382,1014,,0,3.1
801,AIM,1032,382,1014,,0,3.4
802,AIM,1032,382,1014,,0,3.0
803,AIM,1032,382,1014,,0,2.7
804,AIM,1032,382,1014,,0,3.1
805,AIM,1032,382,1014,,0,2.3
806,AIM,1032,382,1014,,0,4.7
807,AIM,1032,382,1014,,0,2.5
808,AIM,1032,382,1014,,0,2.8
809,AIM,1032,382,1014,,0,3.0
810,AIM,1032,382,1014,,0,2.9
811,AIM,1032,382,1014,,0,2.1
812,AIM,1032,382,1014,,0,3.0
813,AIM,1032,382,1014,,0,3.4
814,AIM,1032,382,1014,,0,4.1
815,AIM,1032,382,1014,,0,3.0
816,AIM,1032,382,1014,,0,3.8
817,AIM,1032,382,1014,,0,3.3
818,AIM,1032,382,1014,,0,3.6
819,AIM,1032,382,1014,,0,2.2
820,AIM,1032,382,1014,,0,3.5
821,AIM,1032,382,1014,,0,2.8
822,AIM,1032,382,1014,,0,4.0
823,AIM,1032,382,1014,,0,3.1
824,AIM,1032,382,1014,,0,2.9
825,AIM,1032,382,1014,,0,2.9
826,AIM,1032,382,1014,,0,3.1
827,AIM,1032,382,1014,,0,2.4
828,AIM,1032,382,1014,,0,2.7
829,AIM,1032,382,1014,,0,3.4
830,AIM,1032,382,1014,,0,3.6
831,AIM,1032,382,1014,,0,2.8
832,AIM,1032,382,1014,,0,3.2
833,AIM,1032,382,1014,,0,3.1
834,AIM,1032,382,1014,,0,3.5
835,AIM,1032,382,1014,,0,3.1
836,AIM,1032,382,1014,,0,3.0
837,AIM,1032,382,1014,,0,2.8
838,AIM,1032,382,1014,,0,3.9
839,AIM,1032,382,1014,,0,2.2
840,AIM,1032,382,1014,,0,3.3
841,AIM,1032,382,1014,,0,2.7
842,AIM,1032,382,1014,,0,4.5
843,AIM,1032,382,1014,,0,2.3
844,AIM,1032,382,1014,,0,3.1
845,AIM,1032,382,1014,,0,2.4
846,AIM,1032,382,1014,,0,3.6
847,AIM,1032,382,1014,,0,2.6
848,AIM,1032,382,1014,,0,2.7
849,AIM,1032,382,1014,,0,4.1
850,AIM,1032,382,1014,,0,3.2
851,AIM,1032,382,1014,,0,2.4
852,AIM,1032,382,1014,,0,3.6
853,AIM,1032,382,1014,,0,2.7
854,AIM,1032,382,1014,,0,3.6
855,AIM,1032,382,1014,,0,2.1
856,AIM,1032,382,1014,,0,2.5
857,AIM,1032,382,1014,,0,3.0
858,AIM,1032,382,1014,,0,2.6
859,AIM,1032,382,1014,,0,2.1
860,AIM,1032,382,1014,,0,2.9
861,AIM,1032,382,1014,,0,2.4
862,AIM,1032,382,1014,,0,3.5
863,AIM,1032,382,1014,,0,2.0
864,AIM,1032,382,1014,,0,3.5
865,AIM,1032,382,1014,,0,3.3
866,AIM,1032,382,1014,,0,3.7
867,AIM,1032,382,1014,,0,2.2
868,AIM,1032,382,1014,,0,2.7
869,AIM,1032,382,1014,,0,2.6
870,AIM,1032,382,1014,,0,3.8
871,AIM,1032,382,1014,,0,2.7
872,AIM,1032,382,1014,,0,3.8
873,AIM,1032,382,1014,,0,2.5
874,AIM,1032,382,1014,,0,3.3
875,AIM,1032,382,1014,,0,2.1
876,AIM,1032,382,1014,,0,3.0
877,AIM,1032,382,1014,,0,3.0
878,AIM,1032,382,1014,,0,3.4
879,AIM,1032,382,1014,,0,2.1
880,AIM,1032,382,1014,,0,3.7
881,AIM,1032,382,1014,,0,3.1
882,AIM,1032,382,1014,,0,3.5
883,AIM,1032,382,1014,,0,2.7
884,AIM,1032,382,1014,,0,3.3
885,AIM,1032,382,1014,,0,3.2
886,AIM,1032,382,1014,,0,3.2
887,AIM,1032,382,1014,,0,2.1
888,AIM,1032,382,1014,,0,2.8
889,AIM,1032,382,1014,,0,2.9
890,AIM,1032,382,1014,,0,3.3
891,AIM,1032,382,1014,,0,2.3
892,AIM,1032,382,1014,,0,3.1
893,AIM,1032,382,1014,,0,2.6
894,AIM,1032,382,1014,,0,3.7
895,AIM,1032,382,1014,,0,2.4
896,AIM,1032,382,1014,,0,4.5
897,AIM,1032,382,1014,,0,2.9
898,AIM,1032,382,1014,,0,2.9
899,AIM,1032,382,1014,,0,2.2
900,AIM,1032,382,1014,,0,2.4
901,AIM,1032,382,1014,,0,2.9
902,AIM,1032,382,1014,,0,3.4
903,AIM,1032,382,1014,,0,2.2
904,AIM,1032,382,1014,,0,3.7
905,AIM,1032,382,1014,,0,2.4
906,AIM,1032,382,1014,,0,4.2
907,AIM,1032,382,1014,,0,3.2
908,AIM,1032,382,1014,,0,2.7
909,AIM,1032,382,1014,,0,2.4
910,AIM,1032,382,1014,,0,3.8
911,AIM,1032,382,1014,,0,2.5
912,AIM,1032,382,1014,,0,2.9
913,AIM,1032,382,1014,,0,3.7
914,AIM,1032,382,1014,,0,4.8
915,AIM,1032,382,1014,,0,2.2
916,AIM,1032,382,1014,,0,2.4
917,AIM,1032,382,1014,,0,2.7
918,AIM,1032,382,1014,,0,3.2
919,AIM,1032,382,1014,,0,3.8
920,AIM,1032,382,1014,,0,4.6
921,AIM,1032,382,1014,,0,5.6
922,AIM,1032,382,1014,,0,2.6
923,AIM,1032,382,1014,,0,3.4
924,AIM,1032,382,1014,,0,3.4
925,AIM,1032,382,1014,,0,3.0
926,AIM,1032,382,1014,,0,3.7
927,AIM,1032,382,1014,,0,2.1
928,AIM,1032,382,1014,,0,3.6
929,AIM,1032,382,1014,,0,2.1
930,AIM,1032,382,1014,,0,2.7
931,AIM,1032,382,1014,,0,2.2
932,AIM,1032,382,1014,,0,3.3
933,AIM,1032,382,1014,,0,2.1
934,AIM,1032,382,1014,,0,3.3
935,AIM,1032,382,1014,,0,2.8
936,AIM,1032,382,1014,,0,3.8
937,AIM,1032,382,1014,,0,3.5
938,AIM,1032,382,1014,,0,2.9
939,AIM,1032,382,1014,,0,2.4
940,AIM,1032,382,1014,,0,3.6
941,AIM,1032,382,1014,,0,2.0
942,AIM,1032,382,1014,,0,2.9
943,AIM,1032,382,1014,,0,2.2
944,AIM,1032,382,1014,,0,3.0
945,AIM,1032,382,1014,,0,2.5
946,AIM,1032,382,1014,,0,3.6
947,AIM,1032,382,1014,,0,2.8
948,AIM,1032,382,1014,,0,3.7
949,AIM,1032,382,1014,,0,3.1
950,AIM,1032,382,1014,,0,2.3
951,AIM,1032,382,1014,,0,2.0
952,AIM,1032,382,1014,,0,4.3
953,AIM,1032,382,1014,,0,2.8
954,AIM,1032,382,1014,,0,4.0
955,AIM,1032,382,1014,,0,2.9
956,AIM,1032,382,1014,,0,2.9
957,AIM,1032,382,1014,,0,1.9
958,AIM,1032,382,1014,,0,3.6
959,AIM,1032,382,1014,,0,2.1
960,AIM,1032,382,1014,,0,3.7
961,AIM,1032,382,1014,,0,2.2
962,AIM,1032,382,1014,,0,2.9
963,AIM,1032,382,1014,,0,2.2
964,AIM,1032,382,1014,,0,2.5
965,AIM,1032,382,1014,,0,2.7
966,AIM,1032,382,1014,,0,3.0
967,AIM,1032,382,1014,,0,2.0
968,AIM,1032,382,1014,,0,2.7
969,AIM,1032,382,1014,,0,2.2
970,AIM,1032,382,1014,,0,2.6
971,AIM,1032,382,1014,,0,2.6
972,AIM,1032,382,1014,,0,3.7
973,AIM,1032,382,1014,,0,2.4
974,AIM,1032,382,1014,,0,2.6
975,AIM,1032,382,1014,,0,1.9
976,AIM,1032,382,1014,,0,2.7
977,AIM,1032,382,1014,,0,2.0
978,AIM,1032,382,1014,,0,2.4
979,AIM,1032,382,1014,,0,2.1
980,AIM,1032,382,1014,,0,2.8
981,AIM,1032,382,1014,,0,1.9
982,AIM,1032,382,1014,,0,2.8
983,AIM,1032,382,1014,,0,2.0
984,AIM,1032,382,1014,,0,3.3
985,AIM,1032,382,1014,,0,2.0
986,AIM,1032,382,1014,,0,2.4
987,AIM,1032,382,1014,,0,2.1
988,AIM,1032,382,1014,,0,2.8
989,AIM,1032,382,1014,,0,2.3
990,AIM,1032,382,1014,,0,3.1
991,AIM,1032,382,1014,,0,2.1
992,AIM,1032,382,1014,,0,2.5
993,AIM,1032,382,1014,,0,1.9
994,AIM,1032,382,1014,,0,2.1
995,AIM,1032,382,1014,,0,2.5
996,AIM,1032,382,1014,,0,3.7
997,AIM,1032,382,1014,,0,2.9
998,AIM,1032,382,1014,,0,2.4
999,AIM,1032,382,1014,,0,2.0
1000,AIM,1032,382,1014,,0,2.7
1001,AIM,1032,382,1014,,0,2.0
1002,AIM,1032,382,1014,,0,4.0
1003,AIM,1032,382,1014,,0,2.5
1004,AIM,1032,382,1014,,0,2.6
1005,AIM,1032,382,1014,,0,2.5
1006,AIM,1032,382,1014,,0,2.4
1007,AIM,1032,382,1014,,0,2.1
1008,AIM,1032,382,1014,,0,2.4
1009,AIM,1032,382,1014,,0,2.1
1010,AIM,1032,382,1014,,0,4.1
1011,AIM,1032,382,1014,,0,1.9
1012,AIM,1032,382,1014,,0,3.4
1013,AIM,1032,382,1014,,0,3.9
1014,AIM,1032,382,1014,,0,3.5
1015,AIM,1032,382,1014,,0,2.1
1016,AIM,1032,382,1014,,0,3.1
1017,AIM,1032,382,1014,,0,2.0
1018,AIM,1032,382,1014,,0,3.4
1019,AIM,1032,382,1014,,0,1.9
1020,AIM,1032,382,1014,,0,2.7
1021,AIM,1032,382,1014,,0,2.1
1022,AIM,1032,382,1014,,0,3.2
1023,AIM,1032,382,1014,,0,2.8
1024,AIM,1032,382,1014,,0,3.3
1025,AIM,1032,382,1014,,0,2.9
1026,AIM,1032,382,1014,,0,2.2
1027,AIM,1032,382,1014,,0,2.4
1028,AIM,1032,382,1014,,0,5.0
1029,AIM,1032,382,1014,,0,4.5
1030,AIM,1032,382,1014,,0,2.4
1031,AIM,1032,382,1014,,0,2.7
1032,AIM,1032,382,1014,,0,3.1
1033,AIM,1032,382,1014,,0,2.6
1034,AIM,1032,382,1014,,0,2.5
1035,AIM,1032,382,1014,,0,2.6
1036,AIM,1032,382,1014,,0,2.2
1037,AIM,1032,382,1014,,0,2.5
1038,AIM,1032,382,1014,,0,2.7
1039,AIM,1032,382,1014,,0,2.4
1040,AIM,1032,382,1014,,0,2.5
1041,AIM,1032,382,1014,,0,2.5
1042,AIM,1032,382,1014,,0,2.6
1043,AIM,1032,382,1014,,0,2.1
1044,AIM,1032,382,1014,,0,2.3
1045,AIM,1032,382,1014,,0,3.4
1046,AIM,1032,382,1014,,0,3.2
1047,AIM,1032,382,1014,,0,2.5
1048,AIM,1032,382,1014,,0,3.1
1049,AIM,1032,382,1014,,0,2.9
1050,AIM,1032,382,1014,,0,3.4
1051,AIM,1032,382,1014,,0,2.3
1052,AIM,1032,382,1014,,0,2.8
1053,AIM,1032,382,1014,,0,2.8
1054,AIM,1032,382,1014,,0,4.4
1055,AIM,1032,382,1014,,0,2.1
1056,AIM,1032,382,1014,,0,3.1
1057,AIM,1032,382,1014,,0,3.3
1058,AIM,1032,382,1014,,0,2.9
1059,AIM,1032,382,1014,,0,2.5
1060,AIM,1032,382,1014,,0,2.3
1061,AIM,1032,382,1014,,0,2.5
1062,AIM,1032,382,1014,,0,3.8
1063,AIM,1032,382,1014,,0,2.8
1064,AIM,1032,382,1014,,0,2.6
1065,AIM,1032,382,1014,,0,2.4
1066,AIM,1032,382,1014,,0,3.1
1067,AIM,1032,382,1014,,0,2.5
1068,AIM,1032,382,1014,,0,2.5
1069,AIM,1032,382,1014,,0,2.5
1070,AIM,1032,382,1014,,0,3.9
1071,AIM,1032,382,1014,,0,2.4
1072,AIM,1032,382,1014,,0,2.6
1073,AIM,1032,382,1014,,0,3.0
1074,AIM,1032,382,1014,,0,3.4
1075,AIM,1032,382,1014,,0,2.2
1076,AIM,1032,382,1014,,0,2.5
1077,AIM,1032,382,1014,,0,2.8
1078,AIM,1032,382,1014,,0,2.9
1079,AIM,1032,382,1014,,0,2.4
1080,AIM,1032,382,1014,,0,2.4
1081,AIM,1032,382,1014,,0,3.3
1082,AIM,1032,382,1014,,0,2.9
1083,AIM,1032,382,1014,,0,2.1
1084,AIM,1032,382,1014,,0,2.4
1085,AIM,1032,382,1014,,0,2.2
1086,AIM,1032,382,1014,,0,2.3
1087,AIM,1032,382,1014,,0,2.6
1088,AIM,1032,382,1014,,0,2.7
1089,AIM,1032,382,1014,,0,3.2
1090,AIM,1032,382,1014,,0,2.4
1091,AIM,1032,382,1014,,0,2.0
1092,AIM,1032,382,1014,,0,3.1
1093,AIM,1032,382,1014,,0,2.4
1094,AIM,1032,382,1014,,0,2.7
1095,AIM,1032,382,1014,,0,2.3
1096,AIM,1032,382,1014,,0,2.5
1097,AIM,1032,382,1014,,0,2.1
1098,AIM,1032,382,1014,,0,4.2
1099,AIM,1032,382,1014,,0,2.4
1100,AIM,1032,382,1014,,0,2.4
1101,AIM,1032,382,1014,,0,3.4
1102,AIM,1032,382,1014,,0,2.3
1103,AIM,1032,382,1014,,0,2.3
1104,AIM,1032,382,1014,,0,3.5
1105,AIM,1032,382,1014,,0,2.9
1106,AIM,1032,382,1014,,0,2.1
1107,AIM,1032,382,1014,,0,2.4
1108,AIM,1032,382,1014,,0,2.3
1109,AIM,1032,382,1014,,0,2.2
1110,AIM,1032,382,1014,,0,2.5
1111,AIM,1032,382,1014,,0,2.5
1112,AIM,1032,382,1014,,0,2.3
1113,AIM,1032,382,1014,,0,3.6
1114,AIM,1032,382,1014,,0,3.2
1115,AIM,1032,382,1014,,0,2.8
1116,AIM,1032,382,1014,,0,3.0
1117,AIM,1032,382,1014,,0,2.6
1118,AIM,1032,382,1014,,0,2.7
1119,AIM,1032,382,1014,,0,2.3
1120,AIM,1032,382,1014,,0,2.3
1121,AIM,1032,382,1014,,0,3.0
1122,AIM,1032,382,1014,,0,2.9
1123,AIM,1032,382,1014,,0,2.2
1124,AIM,1032,382,1014,,0,3.1
1125,AIM,1032,382,1014,,0,3.9
1126,AIM,1032,382,1014,,0,3.4
1127,AIM,1032,382,1014,,0,2.2
1128,AIM,1032,382,1014,,0,3.1
1129,AIM,1032,382,1014,,0,2.5
1130,AIM,1032,382,1014,,0,2.6
1131,AIM,1032,382,1014,,0,2.2
1132,AIM,1032,382,1014,,0,2.4
1133,AIM,1032,382,1014,,0,2.4
1134,AIM,1032,382,1014,,0,2.7
1135,AIM,1032,382,1014,,0,2.7
1136,AIM,1032,382,1014,,0,4.0
1137,AIM,1032,382,1014,,0,2.8
1138,AIM,1032,382,1014,,0,2.6
1139,AIM,1032,382,1014,,0,2.2
1140,AIM,1032,382,1014,,0,2.7
1141,AIM,1032,382,1014,,0,2.2
1142,AIM,1032,382,1014,,0,2.2
1143,AIM,1032,382,1014,,0,2.7
1144,AIM,1032,382,1014,,0,3.3
1145,AIM,1032,382,1014,,0,2.1
1146,AIM,1032,382,1014,,0,2.5
1147,AIM,1032,382,1014,,0,2.1
1148,AIM,1032,382,1014,,0,3.0
1149,AIM,1032,382,1014,,0,2.5
1150,AIM,1032,382,1014,,0,2.3
1151,AIM,1032,382,1014,,0,2.6
1152,AIM,1032,382,1014,,0,2.8
1153,AIM,1032,382,1014,,0,2.9
1154,AIM,1032,382,1014,,0,2.2
1155,AIM,1032,382,1014,,0,2.8
1156,AIM,1032,382,1014,,0,2.7
1157,AIM,1032,382,1014,,0,2.0
1158,AIM,1032,382,1014,,0,2.6
1159,AIM,1032,382,1014,,0,2.4
1160,AIM,1032,382,1014,,0,3.1
1161,AIM,1032,382,1014,,0,2.5
1162,AIM,1032,382,1014,,0,4.1
1163,AIM,1032,382,1014,,0,2.8
1164,AIM,1032,382,1014,,0,2.9
1165,AIM,1032,382,1014,,0,2.7
1166,AIM,1032,382,1014,,0,3.8
1167,AIM,1032,382,1014,,0,2.2
1168,AIM,1032,382,1014,,0,2.7
1169,AIM,1032,382,1013,,0,2.9
1170,AIM,1032,382,1011,,0,2.4
1171,AIM,1032,382,1011,,0,2.2
1172,AIM,1032,382,1012,,0,2.5
1173,AIM,1032,382,1012,,0,2.3
1174,AIM,1032,382,1013,,0,2.5
1175,AIM,1032,382,1013,,0,2.0
1176,AIM,1032,382,1013,,0,3.2
1177,AIM,1032,382,1014,,0,3.3
1178,AIM,1032,382,1014,,0,2.7
1179,AIM,1032,382,1014,,0,2.0
1180,AIM,1032,382,1014,,0,3.1
1181,AIM,1032,382,1014,,0,2.3
1182,AIM,1032,382,1014,,0,2.7
1183,AIM,1032,382,1014,,0,2.1
1184,AIM,1032,382,1014,,0,2.4
1185,AIM,1032,382,1014,,0,2.8
1186,AIM,1032,382,1014,,0,3.0
1187,AIM,1032,382,1014,,0,2.2
1188,AIM,1032,382,1014,,0,2.2
1189,AIM,1032,382,1014,,0,2.1
1190,AIM,1032,382,1014,,0,3.1
1191,AIM,1032,382,1014,,0,2.1
1192,AIM,1032,382,1014,,0,3.5
1193,AIM,1032,382,1014,,0,2.3
1194,AIM,1032,382,1014,,0,2.4
1195,AIM,1032,382,1014,,0,2.0
1196,AIM,1032,382,1014,,0,2.4
1197,AIM,1032,382,1014,,0,2.2
1198,AIM,1032,382,1014,,0,2.0
1199,AIM,1032,382,1014,,0,2.2
1200,AIM,1032,382,1014,,0,2.5
1201,AIM,1032,382,1014,,0,2.9
1202,AIM,1032,382,1014,,0,2.0
1203,AIM,1032,382,1014,,0,3.0
1204,AIM,1032,382,1014,,0,2.3
1205,AIM,1032,382,1014,,0,2.1
1206,AIM,1032,382,1014,,0,2.0
1207,AIM,1032,382,1014,,0,3.0
1208,AIM,1032,382,1014,,0,2.2
1209,AIM,1032,382,1014,,0,2.7
1210,AIM,1032,382,1014,,0,2.0
1211,AIM,1032,382,1014,,0,3.1
1212,AIM,1032,382,1014,,0,2.0
1213,AIM,1032,382,1014,,0,2.1
1214,AIM,1032,382,1014,,0,2.3
1215,AIM,1032,382,1014,,0,2.1
1216,AIM,1032,382,1014,,0,2.1
1217,AIM,1032,382,1014,,0,2.4
1218,AIM,1032,382,1014,,0,2.1
1219,AIM,1032,382,1014,,0,3.2
1220,AIM,1032,382,1014,,0,2.0
1221,AIM,1032,382,1014,,0,3.3
1222,AIM,1032,382,1014,,0,2.1
1223,AIM,1032,382,1014,,0,2.9
1224,AIM,1032,382,1014,,0,2.2
1225,AIM,1032,382,1014,,0,2.3
1226,AIM,1032,382,1014,,0,2.3
1227,AIM,1032,382,1014,,0,3.6
1228,AIM,1032,382,1014,,0,2.8
1229,AIM,1032,382,1014,,0,2.8
1230,AIM,1032,382,1014,,0,2.2
1231,AIM,1032,382,1014,,0,2.2
1232,AIM,1032,382,1014,,0,2.0
1233,AIM,1032,382,1014,,0,3.5
1234,AIM,1032,382,1014,,0,2.5
1235,AIM,1032,382,1014,,0,3.3
1236,AIM,1032,382,1014,,0,2.1
1237,AIM,1032,382,1014,,0,2.4
1238,AIM,1032,382,1014,,0,2.2
1239,AIM,1032,382,1014,,0,2.2
1240,AIM,1032,382,1014,,0,2.5
1241,AIM,1032,382,1014,,0,2.1
1242,AIM,1032,382,1014,,0,2.8
1243,AIM,1032,382,1014,,0,3.8
1244,AIM,1032,382,1014,,0,2.4
1245,AIM,1032,382,1014,,0,2.0
1246,AIM,1032,382,1014,,0,2.3
1247,AIM,1032,382,1014,,0,3.1
1248,AIM,1032,382,1014,,0,2.0
1249,AIM,1032,382,1014,,0,2.7
1250,AIM,1032,382,1014,,0,3.0
1251,AIM,1032,382,1014,,0,3.9
1252,AIM,1032,382,1014,,0,3.1
1253,AIM,1032,382,1014,,0,3.3
1254,AIM,1032,382,1014,,0,2.6
1255,AIM,1032,382,1014,,0,3.5
1256,AIM,1032,382,1014,,0,2.4
1257,AIM,1032,382,1014,,0,2.3
1258,AIM,1032,382,1014,,0,2.0
1259,AIM,1032,382,1014,,0,3.5
1260,AIM,1032,382,1014,,0,2.2
1261,AIM,1032,382,1014,,0,2.1
1262,AIM,1032,382,1014,,0,2.2
1263,AIM,1032,382,1014,,0,2.8
1264,AIM,1032,382,1014,,0,3.0
1265,AIM,1032,382,1014,,0,4.0
1266,AIM,1032,382,1014,,0,2.9
1267,AIM,1032,382,1014,,0,3.2
1268,AIM,1032,382,1014,,0,4.2
1269,AIM,1032,382,1014,,0,3.6
1270,AIM,1032,382,1014,,0,2.4
1271,AIM,1032,382,1014,,0,3.0
1272,AIM,1032,382,1014,,0,2.5
1273,AIM,1032,382,1014,,0,3.6
1274,AIM,1032,382,1014,,0,2.2
1275,AIM,1032,382,1014,,0,3.2
1276,AIM,1032,382,1014,,0,2.0
1277,AIM,1032,382,1014,,0,3.1
1278,AIM,1032,382,1014,,0,2.4
1279,AIM,1032,382,1014,,0,2.5
1280,AIM,1032,382,1014,,0,3.0
1281,AIM,1032,382,1014,,0,3.2
1282,AIM,1032,382,1014,,0,2.1
1283,AIM,1032,382,1014,,0,3.3
1284,AIM,1032,382,1014,,0,2.8
1285,AIM,1032,382,1014,,0,4.0
1286,AIM,1032,382,1014,,0,2.2
1287,AIM,1032,382,1014,,0,3.8
1288,AIM,1032,382,1014,,0,3.7
1289,AIM,1032,382,1014,,0,4.2
1290,AIM,1032,382,1014,,0,2.7
1291,AIM,1032,382,1014,,0,2.9
1292,AIM,1032,382,1014,,0,2.8
1293,AIM,1032,382,1014,,0,3.2
1294,AIM,1032,382,1014,,0,2.3
1295,AIM,1032,382,1014,,0,2.9
1296,AIM,1032,382,1014,,0,2.9
1297,AIM,1032,382,1014,,0,3.0
1298,AIM,1032,382,1014,,0,2.1
1299,AIM,1032,382,1014,,0,3.7
1300,AIM,1032,382,1014,,0,3.1
1301,AIM,1032,382,1014,,0,3.9
1302,AIM,1032,382,1014,,0,3.2
1303,AIM,1032,382,1014,,0,3.2
1304,AIM,1032,382,1014,,0,3.0
1305,AIM,1032,382,1014,,0,3.7
1306,AIM,1032,382,1014,,0,3.0
1307,AIM,1032,382,1014,,0,2.9
